"gene","p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster"
"SDF4",1.92079090610017e-05,0.314059939088582,0.667,0.216,0.201644629322396,"6"
"DSP",1.942548276219e-05,-0.733788624916979,0.278,0.742,0.203928718037471,"6"
"MTSS1",1.9543339000312e-05,0.430016656884258,0.944,0.423,0.205165972825275,"6"
"TMA16",1.96700868641616e-05,0.368416093525629,1,0.468,0.206496571899968,"6"
"TREX1",1.97460684236285e-05,0.501633030233576,0.722,0.263,0.207294226311252,"6"
"ZNF32",2.0026298116116e-05,0.284785233751842,0.889,0.277,0.210236077622986,"6"
"ZNF232-AS1",2.00631177060471e-05,0.317300528385379,0.5,0.123,0.210622609678083,"6"
"PSME1",2.06474605002883e-05,-0.299337659501959,1,0.964,0.216757040332026,"6"
"B2M",2.06556030518178e-05,-0.353764954535416,1,1,0.216842520837984,"6"
"SORBS2",2.09299344961521e-05,0.439803445886099,0.944,0.389,0.219722452340604,"6"
"SNX24",2.12716560195177e-05,0.349831356481485,0.667,0.19,0.223309844892897,"6"
"QTRT1",2.14491640803966e-05,0.415495875830973,0.389,0.087,0.225173324516003,"6"
"HLA-DRB1",2.15558459337175e-05,-1.12552028187754,0,0.563,0.226293270612166,"6"
"MAPK9",2.15708002565323e-05,0.3357361134902,0.889,0.322,0.226450261093076,"6"
"ECE2",2.20616929126285e-05,0.465971610857616,0.778,0.277,0.231603652196774,"6"
"HEMK1",2.22537117074447e-05,0.302967598044632,0.444,0.101,0.233619465504754,"6"
"BCKDHA",2.2287347202693e-05,0.391477551744175,0.944,0.381,0.233972570933871,"6"
"ANG",2.24427064033432e-05,0.352620621665469,0.611,0.171,0.235603531822297,"6"
"ELP6",2.24603377737104e-05,0.385915401342635,0.722,0.224,0.235788625948411,"6"
"ZSCAN25",2.24613307089426e-05,0.277656110511244,0.444,0.104,0.235799049782479,"6"
"NIT1",2.2620330727465e-05,0.376920523617197,0.833,0.308,0.237468231976928,"6"
"SETD7",2.27371821131652e-05,0.311131132201515,0.944,0.342,0.238694937824008,"6"
"TPR",2.27390556898944e-05,-0.381542146012955,0.889,0.888,0.238714606632511,"6"
"CDC42EP1",2.27940738821267e-05,0.290315348441628,0.667,0.196,0.239292187614566,"6"
"COMMD9",2.28417053580658e-05,0.35960780008238,0.889,0.291,0.239792222848975,"6"
"COQ8A",2.31207662982786e-05,0.380543482922043,0.667,0.218,0.242721804599328,"6"
"LSS",2.37624748876024e-05,0.273798723859348,0.667,0.207,0.249458461370051,"6"
"SEC22C",2.39518594102615e-05,0.43552842708547,0.889,0.387,0.251446620088925,"6"
"CYRIB",2.42601469296071e-05,-0.791737202916383,0.222,0.72,0.254683022467015,"6"
"GTF3C5",2.46100073478803e-05,0.323784122810956,0.611,0.185,0.258355857138048,"6"
"PIK3IP1",2.50343395770295e-05,0.328148801149971,0.556,0.151,0.262810496879656,"6"
"ADPRM",2.50384047077762e-05,0.310117662523103,0.556,0.148,0.262853172622235,"6"
"S100A6",2.53280406473715e-05,-0.429982735290346,1,0.919,0.265893770716106,"6"
"SLC49A4",2.54141791030584e-05,0.314143275167568,0.556,0.151,0.266798052223907,"6"
"POLR3H",2.60686864224357e-05,0.377204610128646,0.722,0.266,0.27366907006273,"6"
"IFITM1",2.61387701438488e-05,-1.21093323525541,0.167,0.65,0.274404808970125,"6"
"NOP58",2.6164140392918e-05,-0.253360174790202,1,0.944,0.274671145844853,"6"
"KCNMA1",2.62745240318865e-05,0.344542901784837,0.5,0.132,0.275829953286744,"6"
"COQ3",2.65349336787045e-05,0.288594113169007,0.667,0.19,0.27856373375904,"6"
"ND5",2.67220772146144e-05,-0.289008632422568,1,0.997,0.280528366599022,"6"
"SPECC1",2.72113119852708e-05,0.369764979525936,0.722,0.255,0.285664353221373,"6"
"CRYZ",2.73479612315724e-05,0.299104199924204,0.778,0.238,0.287098897009047,"6"
"ATP6V0E2",2.84079312101755e-05,0.358630164868575,0.833,0.3,0.298226461844422,"6"
"DNAJA1",2.89031322905367e-05,-0.279631988870825,1,0.975,0.303425082786054,"6"
"VSIG10",2.89153488449235e-05,0.423389139808864,1,0.37,0.303553332174007,"6"
"EXOSC5",2.94110939483894e-05,0.399544482877152,0.944,0.35,0.308757664270191,"6"
"PYURF",2.9944288293675e-05,0.418037602189393,0.944,0.443,0.314355138507,"6"
"PADI2",3.1413055533914e-05,-0.763750195589343,0,0.549,0.329774256995029,"6"
"TKT",3.16682265116469e-05,0.424608117766076,1,0.482,0.332453041919269,"6"
"HSPA1A",3.25634086521397e-05,-0.707449417666184,0.611,0.826,0.341850664030162,"6"
"MECR",3.30221443241637e-05,0.401604861803843,0.611,0.193,0.346666471115071,"6"
"ALKBH2",3.30943947987216e-05,0.369926727854767,0.667,0.202,0.347424956596979,"6"
"ARFIP2",3.35353504738232e-05,0.413902082469589,0.833,0.387,0.352054109274196,"6"
"PTMAP5",3.40547734181855e-05,-0.273881965561159,0.944,0.888,0.357507011344111,"6"
"METTL2A",3.43521236048187e-05,0.383469723157659,0.778,0.325,0.360628593603386,"6"
"RMND1",3.45301005372629e-05,0.366282832347832,0.722,0.241,0.362496995440186,"6"
"C5orf63",3.47780776290307e-05,0.3496153326804,0.556,0.151,0.365100258949564,"6"
"RHOBTB3",3.49858846543206e-05,0.415497604974256,1,0.426,0.367281817101057,"6"
"INTS12",3.51271630638189e-05,0.435137569550831,0.889,0.364,0.36876495784397,"6"
"MTURN",3.53509618951582e-05,0.28685883787188,0.667,0.213,0.371114397975371,"6"
"CTNNAL1",3.59611442912057e-05,0.398140017587987,0.722,0.272,0.377520092769078,"6"
"CDKN2AIPNL",3.60016786238938e-05,0.428675953599386,0.722,0.28,0.377945622193638,"6"
"SERPINB6",3.66385946371469e-05,0.435020024568768,1,0.543,0.384631966500768,"6"
"THOC2",3.70519754306811e-05,-0.255428397319624,1,0.913,0.38897163807129,"6"
"DNPH1",3.80431768683517e-05,0.368031338132123,0.944,0.378,0.399377270763956,"6"
"UHRF1BP1",3.82976265742845e-05,0.283537458483363,0.667,0.21,0.402048483776838,"6"
"TMEM70",3.94152314743574e-05,0.368648684236671,0.889,0.356,0.413781100017804,"6"
"SLC30A1",3.96260244782922e-05,0.3961089615498,0.833,0.333,0.415994004973112,"6"
"AHCY",3.96947054958165e-05,0.399243820045821,1,0.588,0.416715018295082,"6"
"RNF123",3.97561092659306e-05,0.342522030828851,0.444,0.109,0.41735963507374,"6"
"LSM4",3.97675410010044e-05,0.382209961836947,1,0.518,0.417479645428544,"6"
"GARS1",3.99910125916244e-05,0.412328828849664,1,0.653,0.419825650186873,"6"
"PPFIBP1",4.10602672004409e-05,0.339970749509465,0.944,0.367,0.431050685070229,"6"
"KAT6B",4.15342895915677e-05,0.3861453461991,1,0.546,0.436026972132277,"6"
"ERCC8",4.22760649977871e-05,0.438208534039372,0.444,0.118,0.443814130346769,"6"
"H4C3",4.27790351724433e-05,-0.321825131877603,0.889,0.913,0.44909431124031,"6"
"GADD45GIP1",4.32329078420417e-05,0.336958204202962,0.833,0.3,0.453859066525754,"6"
"SHROOM3",4.32474625187452e-05,0.396717855253352,0.889,0.44,0.454011861521787,"6"
"CYTH2",4.35691968712293e-05,0.313326870540001,0.889,0.328,0.457389428754165,"6"
"PSPH",4.38357165022443e-05,0.413156125037028,0.889,0.37,0.460187351840561,"6"
"PCCB",4.40574543728416e-05,0.411127920587801,1,0.482,0.462515156006091,"6"
"LSM10",4.41727705890833e-05,0.428242685234302,0.944,0.426,0.463725745644197,"6"
"MYOF",4.43706428660281e-05,0.413193219606875,0.944,0.476,0.465803008807563,"6"
"SH3RF1",4.47259824250623e-05,0.396379181500304,0.889,0.364,0.469533363498304,"6"
"PTPRC",4.53776841989759e-05,-0.970572475062078,0,0.535,0.476374928720849,"6"
"SLC16A1",4.77500104342481e-05,0.356287388219536,0.833,0.311,0.501279609538736,"6"
"IPPK",4.77709432451111e-05,0.304759578555368,0.444,0.109,0.501499362187176,"6"
"HSPA1B",4.77895681277277e-05,-0.802421117238875,0.222,0.661,0.501694886204885,"6"
"MRPL34",4.84897635796814e-05,0.436225546774297,0.889,0.431,0.509045538059495,"6"
"ATP6V1C1",4.87655546512813e-05,0.431308713715434,1,0.499,0.511940792729151,"6"
"TBC1D30",4.88363208791514e-05,0.296249497164571,0.556,0.157,0.512683696589331,"6"
"APTR",4.90212035708451e-05,0.418444524267674,0.833,0.333,0.514624595086731,"6"
"ARHGAP24",4.96297319646866e-05,0.283821080237672,0.278,0.048,0.52101292616528,"6"
"WLS",4.98856943156306e-05,0.321444684383601,0.444,0.112,0.52370001892549,"6"
"AP1AR",5.06718546496436e-05,0.33762134978072,0.833,0.331,0.531953130111958,"6"
"GNPDA2",5.09987226158364e-05,0.337093360246648,0.611,0.185,0.53538459002105,"6"
"FAM107B",5.10874179633894e-05,0.391452620130008,1,0.63,0.536315713779662,"6"
"TUSC2",5.13683111081618e-05,0.254680969734118,0.722,0.232,0.539264530013482,"6"
"SNX16",5.24507619602627e-05,0.379940966730745,0.556,0.168,0.550628099058837,"6"
"EEF2KMT",5.35290552670475e-05,0.391215607157151,0.611,0.202,0.561948022193464,"6"
"ZNF776",5.35948867273014e-05,0.388382623257741,0.611,0.218,0.56263912086321,"6"
"TNFRSF12A",5.39934400239778e-05,0.423208451357788,0.944,0.415,0.566823133371719,"6"
"ZFAND2B",5.41151877104081e-05,0.408758958124622,0.667,0.238,0.568101240583864,"6"
"TRAPPC13",5.54736245349736e-05,0.343680080068778,0.944,0.387,0.582362110368153,"6"
"HINT2",5.55126597968541e-05,0.384563896378607,0.944,0.401,0.582771902547374,"6"
"MRPL38",5.70393282452231e-05,0.328674212442155,0.944,0.375,0.598798867918352,"6"
"C19orf48",5.70684394574912e-05,0.398010776934906,1,0.431,0.599104477424743,"6"
"TECPR1",5.70979953498189e-05,0.305308151825717,0.5,0.143,0.599414755182399,"6"
"C1QBP",5.71814302344665e-05,0.383882651896708,1,0.563,0.600290654601429,"6"
"AMOTL2",5.83517938133285e-05,0.367367496415748,0.667,0.241,0.612577131452322,"6"
"MXRA7",5.89011150062265e-05,0.307869432111019,0.5,0.134,0.618343905335366,"6"
"SRR",5.89011150062265e-05,0.303639474499162,0.5,0.134,0.618343905335366,"6"
"DNAJC12",5.94284741353047e-05,0.386815308400922,0.667,0.21,0.623880121472429,"6"
"TIMM9",5.97124412138909e-05,0.389381826893723,0.889,0.356,0.626861207863427,"6"
"TMEM115",6.02550500682691e-05,0.298371111858508,0.556,0.165,0.632557515616689,"6"
"C11orf68",6.13190532190213e-05,0.299060196495866,0.611,0.19,0.643727420693286,"6"
"DNAL4",6.20373109221121e-05,0.270824603155195,0.444,0.115,0.651267690060333,"6"
"SNORD10",6.27939641933275e-05,0.493746655132411,0.833,0.258,0.659211036101553,"6"
"DNAJC14",6.28686767967368e-05,0.321975654660736,0.5,0.14,0.659995369012143,"6"
"CHCHD10",6.35203744280899e-05,0.376365617749367,0.667,0.227,0.666836890746088,"6"
"SLC48A1",6.43028630012662e-05,0.427642589488885,1,0.389,0.675051455787292,"6"
"NOB1",6.44644024245475e-05,0.47606834537904,0.722,0.294,0.6767472966529,"6"
"PYROXD1",6.46592595691495e-05,0.402900304986125,0.889,0.451,0.678792906956931,"6"
"ZNF561",6.46924156119027e-05,0.399812798960468,0.833,0.35,0.679140979093754,"6"
"STMN1",6.5760609139449e-05,-0.615712490103403,0.667,0.796,0.690354874745935,"6"
"ZNF460",6.62001522606177e-05,0.290038682252778,0.889,0.339,0.694969198431964,"6"
"SLC41A3",6.66117955294201e-05,0.397135856425817,0.722,0.263,0.699290629467852,"6"
"BTBD1",6.66732725149402e-05,0.321402991739402,0.722,0.269,0.699936014861842,"6"
"NUP42",6.68798615137858e-05,0.407326040149817,1,0.476,0.702104786171724,"6"
"CMBL",6.70377762663401e-05,0.386253283915691,0.889,0.384,0.703762575244039,"6"
"MIDN",6.70945018553392e-05,-0.47104976444588,0.333,0.681,0.704358080477351,"6"
"SESN2",6.72189122588559e-05,0.389414897947395,0.611,0.216,0.705664140893469,"6"
"RNF141",6.7954224797002e-05,0.390522325276982,0.944,0.476,0.713383451918926,"6"
"SEH1L",6.88491418970347e-05,0.386121810537289,1,0.434,0.72277829163507,"6"
"FPGT",6.9177019288993e-05,0.315122078045108,0.556,0.162,0.726220348495848,"6"
"PIN1",6.98881953472147e-05,0.266185338871314,0.722,0.232,0.73368627475506,"6"
"GPD1L",7.11834747124095e-05,0.313895945821044,0.556,0.168,0.747284117530875,"6"
"VPS33A",7.17165022563092e-05,0.329442428045763,0.667,0.238,0.752879840686734,"6"
"AP1S3",7.20468848342932e-05,0.331529303504836,0.611,0.188,0.75634819699041,"6"
"LAPTM4B",7.23713604215145e-05,0.408681225483951,0.889,0.633,0.759754541705059,"6"
"PIP4K2C",7.28524506123582e-05,0.382647108740469,0.944,0.454,0.764805026528536,"6"
"DSC2",7.48562349008289e-05,-0.70471260838692,0,0.515,0.785840753988902,"6"
"PGRMC2",7.87511041811599e-05,0.365557984519868,1,0.65,0.826729091693816,"6"
"DUS1L",7.90946762238395e-05,0.415075639307594,0.778,0.314,0.830335910997867,"6"
"TAB3",7.97141741174729e-05,0.273280386278774,0.667,0.216,0.836839399885231,"6"
"SLC5A6",7.97712051184216e-05,0.358460723955163,0.944,0.395,0.83743811133319,"6"
"EVA1C",8.108246918193e-05,0.336482006192822,0.5,0.132,0.851203761471901,"6"
"S100A14",8.19390495054336e-05,0.436736307715859,1,0.532,0.860196141708042,"6"
"MFSD1",8.24343634489842e-05,0.36569052559486,1,0.445,0.865395947487436,"6"
"LOC101927151",8.27281607912149e-05,0.366252205236227,0.722,0.252,0.868480231986175,"6"
"NTMT1",8.28614202252644e-05,0.378814562276457,0.944,0.389,0.869879189524826,"6"
"ZNF552",8.29223766166858e-05,0.394581448197705,0.778,0.311,0.870519109721967,"6"
"ZFP62",8.32416517255165e-05,0.354668689491447,0.667,0.218,0.873870859814473,"6"
"SPART",8.40532846850847e-05,0.316799656991054,0.778,0.269,0.88239138262402,"6"
"TTC4",8.42066776464927e-05,0.324919754728101,0.778,0.28,0.88400170193288,"6"
"GUF1",8.45803152397908e-05,0.331051143913555,0.667,0.23,0.887924149387324,"6"
"HSPH1",8.46855616666494e-05,-0.368619494591131,1,0.927,0.889029026376486,"6"
"KANK1",8.4806458585339e-05,0.26880186733642,0.5,0.132,0.890298202228889,"6"
"TRUB2",8.50642540066694e-05,0.274742072135303,0.667,0.207,0.893004538562015,"6"
"RPL22L1",8.50700079458495e-05,0.320261245067554,1,0.725,0.893064943415528,"6"
"KCNK6",8.63622826249444e-05,0.287164663981804,0.556,0.162,0.906631242996666,"6"
"HDHD2",8.69253408211675e-05,0.385265905362991,0.611,0.193,0.912542227940616,"6"
"FAAH2",8.74644284126463e-05,0.345370860678501,0.667,0.218,0.918201569475961,"6"
"ICA1",8.75141742957628e-05,0.419338476060551,0.944,0.479,0.918723801756918,"6"
"MRAP",8.78941979831118e-05,0.280626851327724,0.444,0.112,0.922713290426708,"6"
"RAD51C",9.00593173776114e-05,0.415018061784661,0.944,0.378,0.945442713830165,"6"
"SLC1A5",9.07173368619222e-05,0.398583635882417,1,0.426,0.952350602376459,"6"
"C3orf33",9.12506814294968e-05,0.321718862294319,0.5,0.143,0.957949653646857,"6"
"PTRH1",9.12506814294968e-05,0.310872558120758,0.5,0.143,0.957949653646857,"6"
"COA7",9.27575223914188e-05,0.272728777528014,0.389,0.087,0.973768470065114,"6"
"HSF1",9.35400487239271e-05,0.27356911175401,0.778,0.297,0.981983431503787,"6"
"CHRAC1",9.40620888943288e-05,0.350874882355559,1,0.468,0.987463809212664,"6"
"PKN1",9.50150165124665e-05,0.257037857518128,0.556,0.165,0.997467643347873,"6"
"KCTD10",9.56483947353053e-05,0.34579994325069,0.833,0.317,1,"6"
"EIF4E3",9.57475340501337e-05,0.262003189840869,0.833,0.289,1,"6"
"NFKBIZ",9.6222856176066e-05,-0.695096256370616,0.389,0.773,1,"6"
"NMRK1",9.62252627544732e-05,0.314289176645488,0.722,0.241,1,"6"
"SMPD1",9.63073171287377e-05,0.320564667471126,0.611,0.199,1,"6"
"TMEM80",9.64354928636324e-05,0.354966430260895,0.667,0.227,1,"6"
"MINDY3",9.67481056107899e-05,0.349704265179534,0.722,0.261,1,"6"
"PRLR",9.7516376623531e-05,0.366257194455349,0.944,0.499,1,"6"
"POLR1G",9.97101015837971e-05,0.279873113544448,0.722,0.241,1,"6"
"ACAD8",9.97805222002679e-05,0.328540580997147,0.556,0.171,1,"6"
"TMEM106C",0.000100563587773432,0.429826435808204,1,0.507,1,"6"
"DIMT1",0.00010110205277758,0.369762659232015,0.944,0.431,1,"6"
"LRP8",0.000102407809622364,0.295107634519288,0.5,0.143,1,"6"
"SLC12A8",0.000102459255751089,0.346989745532034,0.722,0.258,1,"6"
"CLASP2",0.000102858329907336,0.342219259554994,0.833,0.361,1,"6"
"MPV17",0.000103018340177775,0.40337987281651,1,0.552,1,"6"
"SMUG1",0.000103569485829784,0.455644910032744,0.778,0.353,1,"6"
"PARL",0.000105912449097784,0.394939288876368,0.889,0.401,1,"6"
"AHCYL2",0.000105929746992756,0.384157650866131,0.556,0.185,1,"6"
"RFX5",0.000107100034698922,0.294158275099429,0.722,0.269,1,"6"
"ICMT",0.000107407876719229,0.280656983249106,0.611,0.196,1,"6"
"TNFSF10",0.000108298366283456,-0.728818654463929,0.278,0.709,1,"6"
"COQ9",0.000108447698429186,0.413354414887136,0.833,0.336,1,"6"
"DPY19L4",0.000109434512883724,0.367980534784353,0.722,0.289,1,"6"
"PMM1",0.000109847580511628,0.303230642184129,0.722,0.261,1,"6"
"DUSP22",0.000109883734212053,0.311884795058957,0.667,0.224,1,"6"
"UEVLD",0.000110196332642506,0.274460502372701,0.778,0.266,1,"6"
"TMEM268",0.000110355262311246,0.279846485761585,0.667,0.23,1,"6"
"DUSP5",0.00011264682060544,-0.674026732451727,0.167,0.639,1,"6"
"SERPINB9",0.000113482404512456,-0.936953691688878,0,0.499,1,"6"
"MPLKIP",0.000117534659221458,0.250448227003353,0.778,0.303,1,"6"
"USP31",0.00011812620845102,0.314661646450046,0.778,0.28,1,"6"
"PDXP",0.000118377276579113,0.269061426549069,0.389,0.092,1,"6"
"RSAD1",0.000120499370981294,0.268900545563577,0.444,0.115,1,"6"
"SETD9",0.000121513767982317,0.343206635471454,0.444,0.12,1,"6"
"SLC9A1",0.000122607338171789,0.324459001459899,0.833,0.325,1,"6"
"JADE1",0.000122892602430332,0.293472300590475,0.611,0.202,1,"6"
"CLK1",0.000123024378433789,-0.36080096548386,0.889,0.913,1,"6"
"TANGO2",0.000123701430463425,0.313107936842908,0.556,0.176,1,"6"
"KIAA1671",0.000125117181018914,0.269020529762034,0.722,0.244,1,"6"
"PURA",0.000126956092642957,0.385854490606948,0.778,0.333,1,"6"
"FHIT",0.000126979498668514,0.251750344590088,0.5,0.146,1,"6"
"FTL",0.000127091970868659,-0.252329740814476,1,1,1,"6"
"SIAH1",0.000127108688723701,0.409205122807502,0.833,0.378,1,"6"
"NKAPD1",0.00012758959262225,0.320541670648448,0.889,0.345,1,"6"
"AGAP3",0.000129017063844241,0.293656203619833,0.778,0.294,1,"6"
"CBX6",0.000129878796255247,0.366768833660204,1,0.485,1,"6"
"LYSMD3",0.000130679051225217,0.315806854659621,0.778,0.289,1,"6"
"ZNF350",0.000130680141236682,0.338292936529886,0.778,0.283,1,"6"
"ARID2",0.000130983844813352,-0.457019772137766,0.722,0.787,1,"6"
"PAM16",0.000132185225272014,0.383943378546345,0.944,0.454,1,"6"
"ARMT1",0.000132615416068023,0.407952140822605,0.944,0.468,1,"6"
"PIR",0.000133063785453465,0.379710307171298,0.611,0.21,1,"6"
"DDA1",0.000133326840577445,0.287309323749843,0.778,0.294,1,"6"
"FAM86EP",0.000134664453004569,0.268628589120181,0.389,0.095,1,"6"
"MRPL10",0.00013615960662973,0.315913115875801,0.778,0.275,1,"6"
"ZNF253",0.000137160240158328,0.283244660657616,0.556,0.162,1,"6"
"RANBP6",0.000138036262097019,0.349638510221213,0.722,0.283,1,"6"
"ATPAF2",0.000138161922248894,0.320908856859987,0.5,0.146,1,"6"
"MMUT",0.000138457374391967,0.35733862087899,0.833,0.373,1,"6"
"PDIA3",0.000138795692119218,-0.278888322429015,0.944,0.933,1,"6"
"TRIQK",0.000139013028440818,0.395030731056654,0.833,0.361,1,"6"
"ALDH1B1",0.000139404622131485,0.327993489353896,0.778,0.325,1,"6"
"ERCC3",0.000139817829681614,0.383153175123289,0.833,0.403,1,"6"
"ZNF664",0.000142358388283066,0.355484811932502,1,0.518,1,"6"
"SRSF2",0.000142774714945686,-0.361212655504002,0.944,0.888,1,"6"
"PTGR1",0.000143587923233025,0.447036114131105,0.778,0.331,1,"6"
"FAM120AOS",0.000144802541514872,0.360250550064216,0.889,0.401,1,"6"
"SPR",0.000144887509849438,0.341960682421068,0.778,0.3,1,"6"
"HERC3",0.000146300998973838,0.357905246278867,0.778,0.322,1,"6"
"EXD2",0.000146602687526134,0.321340870685541,0.556,0.176,1,"6"
"SOX11",0.000148794737352074,-0.801629249225416,0,0.487,1,"6"
"S100A4",0.000148794737352074,-1.04206484732499,0,0.487,1,"6"
"RBBP9",0.000149553244108792,0.29794032318983,0.5,0.151,1,"6"
"NPIPB3",0.000150638857249381,-0.472288592952229,0.778,0.849,1,"6"
"NISCH",0.000152210967188276,0.286109089102605,0.889,0.364,1,"6"
"LAMC1",0.000152357892455533,0.295875627882124,0.722,0.244,1,"6"
"CLPP",0.000152667414122078,0.339603248366676,0.889,0.375,1,"6"
"MUC20",0.000153487206978515,0.314225257356706,0.444,0.118,1,"6"
"ABRAXAS2",0.000158670674456088,0.321962837446082,0.667,0.241,1,"6"
"SLC39A8",0.000158884953209234,0.280568698920392,0.5,0.146,1,"6"
"POLI",0.000160136205287677,0.287579045581471,0.833,0.317,1,"6"
"ND6",0.000160596764590379,-0.268474446094218,1,1,1,"6"
"KIF1B",0.000160751364588289,0.314709400221419,0.833,0.37,1,"6"
"ITPK1",0.000161141660011709,0.29325243792797,0.722,0.266,1,"6"
"ME1",0.000161291045190949,0.301811976676829,0.667,0.232,1,"6"
"DELE1",0.000161424452743428,0.322502811164652,0.611,0.202,1,"6"
"CLCC1",0.000161789222523854,0.293141005469716,1,0.417,1,"6"
"TTC39A",0.000161795704706485,0.440102979190935,0.722,0.317,1,"6"
"RNF185",0.000162258314614541,0.390019938254256,0.611,0.23,1,"6"
"SWSAP1",0.00016241435863286,0.311011364343779,0.5,0.151,1,"6"
"AMFR",0.000162639288602226,0.35112691805525,1,0.605,1,"6"
"COX10",0.000163187897955368,0.300558415866998,0.667,0.232,1,"6"
"ITPRID2",0.000165571059245688,0.411981756514941,0.833,0.398,1,"6"
"SORD",0.000166259611887754,0.328741334171425,0.889,0.37,1,"6"
"SSNA1",0.000166782827665793,0.365308223243943,1,0.431,1,"6"
"GTF2IP4",0.000169687050515407,0.288020201390213,0.556,0.179,1,"6"
"MYO10",0.000170060639393369,-0.719210197063761,0.111,0.552,1,"6"
"MFAP3",0.000170420252796761,0.278012202687215,0.556,0.174,1,"6"
"ZNF284",0.000171008909433107,0.361496839133451,0.389,0.101,1,"6"
"SMAD5",0.000171367766598749,0.353917614216534,0.944,0.482,1,"6"
"GFM2",0.00017181297024923,0.377195048631837,0.722,0.277,1,"6"
"DNAJB1",0.000171870122683602,-0.512083451441633,0.833,0.826,1,"6"
"GNG10",0.000172497618875276,0.318750937161704,0.889,0.35,1,"6"
