"gene","p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster"
"HEBP1",0.000553000511750187,0.390218146755532,0.933,0.495,1,"6"
"PIAS2",0.000557035318286201,0.368635027184174,0.867,0.434,1,"6"
"UBA6",0.000560352446532388,-0.425418111397814,0.667,0.821,1,"6"
"RAB11FIP4",0.000565628456321225,0.382178707028951,0.6,0.237,1,"6"
"ARFGEF3",0.000577568626545846,-0.506365050585342,0.4,0.685,1,"6"
"ANKRD30A",0.000584392542924992,-0.957959245446354,0,0.484,1,"6"
"MAGEH1",0.000587234629478192,0.257830640516029,0.6,0.197,1,"6"
"DDAH1",0.00060040890746689,-0.809963997665701,0.133,0.563,1,"6"
"ITM2A",0.000600986510304786,0.384021880264458,0.333,0.075,1,"6"
"CALD1",0.000611961778071334,-0.814286056459118,0.067,0.523,1,"6"
"IRX3",0.000613744457614661,0.334255390513029,0.933,0.534,1,"6"
"GBP2",0.000614220844765102,0.39906669596236,0.8,0.348,1,"6"
"TXNRD1",0.000618020241419774,0.346519257400935,1,0.713,1,"6"
"AREG",0.000622837040986189,0.388013209936852,0.667,0.229,1,"6"
"AQP3",0.000622964152999867,0.347918307506099,0.533,0.179,1,"6"
"HIPK2",0.000627647791465988,-0.510441408084552,0,0.48,1,"6"
"ATG4A",0.000629040899735207,0.398678085709384,0.667,0.251,1,"6"
"PSME2P2",0.000636732181421954,0.284260371734479,1,0.71,1,"6"
"TPM1",0.000639303103511872,-0.598866675220948,0.667,0.789,1,"6"
"NFIC",0.000639701149269805,-0.53077621250563,0.2,0.677,1,"6"
"SNAP29",0.000643415394879262,0.31833661185312,0.8,0.333,1,"6"
"PANK3",0.000650581286789698,0.358558113370852,0.933,0.473,1,"6"
"TTLL5",0.000652084125075915,0.428670837989845,0.867,0.441,1,"6"
"CD58",0.00065373143755188,0.335829079719053,0.8,0.312,1,"6"
"TRAPPC2B",0.000654399979184183,0.379113446561802,0.933,0.423,1,"6"
"FAM111B",0.000659079453370157,0.354998172791905,0.467,0.133,1,"6"
"PYGL",0.000665120942978411,0.400907486970837,0.8,0.351,1,"6"
"DCP2",0.000670770290997727,0.403039625293365,0.867,0.477,1,"6"
"ZNF841",0.000670951118639271,0.354168226362854,0.667,0.258,1,"6"
"CNP",0.000672941388003859,0.370770043958315,1,0.642,1,"6"
"A1BG",0.000675224391359194,0.317686328249262,0.667,0.226,1,"6"
"R3HDM2",0.000675840150311026,-0.294387281431273,0.867,0.921,1,"6"
"MRPS36",0.000685021123923867,0.332202421155794,0.933,0.613,1,"6"
"LINC00665",0.00068854112314435,0.384095875826902,0.933,0.495,1,"6"
"LOC102724238",0.000689698862817303,0.252554533953709,0.467,0.129,1,"6"
"RBM6",0.00069328555945181,-0.295546992618859,1,0.95,1,"6"
"BPGM",0.000699539997296491,0.465234752175614,0.733,0.315,1,"6"
"MLF1",0.000699828051968269,0.397644420085384,0.933,0.581,1,"6"
"LINC00641",0.000713020706632664,0.290334313456377,0.6,0.204,1,"6"
"ZNF600",0.000720079338358979,0.412718244179425,0.733,0.305,1,"6"
"MEX3C",0.000723028392550623,0.37021090894826,0.667,0.269,1,"6"
"SASH1",0.00072308966443525,-0.582669135715162,0,0.473,1,"6"
"INTU",0.00072308966443525,-0.598144975345971,0,0.473,1,"6"
"DYNC2I1",0.000732621414930068,-0.611498104247369,0.267,0.634,1,"6"
"SUPT4H1",0.000735140923169102,0.367575401589156,0.6,0.211,1,"6"
"ELP1",0.00073999395102969,0.425010967206009,0.6,0.237,1,"6"
"GPN3",0.000740077437906414,0.419729128005997,0.867,0.416,1,"6"
"KLHDC10",0.00075382265334172,0.380086952028196,0.8,0.448,1,"6"
"ZNF800",0.000758693819661935,0.343683742676591,0.933,0.599,1,"6"
"DUSP3",0.000762908677476839,0.364134808094381,0.867,0.43,1,"6"
"HELB",0.000766306941243681,0.341541052904503,0.4,0.108,1,"6"
"CDC6",0.000774873442259725,0.415442770643714,0.867,0.384,1,"6"
"ARHGAP5",0.000780292623103198,-0.539791593109601,0.333,0.771,1,"6"
"WASHC2A",0.000780559643183635,0.355217149257826,0.867,0.48,1,"6"
"PHACTR2",0.000786705585097315,-0.585791442917512,0.267,0.681,1,"6"
"PLIN2",0.000793615100623827,0.381380260766443,0.8,0.33,1,"6"
"RWDD2B",0.000795973568081798,0.410803691925618,0.867,0.369,1,"6"
"PXDN",0.000802361832052088,-0.573929491029928,0.133,0.613,1,"6"
"BBOF1",0.000809550255944842,0.312105790523906,0.533,0.165,1,"6"
"NOTCH3",0.00081719668848375,-0.473894020623401,0.133,0.552,1,"6"
"ATF1",0.000818536341485426,0.415085767343865,0.8,0.398,1,"6"
"SDF2",0.00083080200090242,-0.689048582841519,0.2,0.642,1,"6"
"MIR4458HG",0.000831663609567668,-0.54166392587576,0,0.466,1,"6"
"APOOL",0.000835667623476786,0.36330723135247,0.533,0.186,1,"6"
"KDM4C",0.000838895594813603,0.475887389295709,0.667,0.294,1,"6"
"SYNGR2",0.000848843433367352,-0.537415861575065,0.533,0.781,1,"6"
"FBXO33",0.000864996694330262,0.359382632848874,0.733,0.319,1,"6"
"LOC100506100",0.000868835187222243,0.265831402333234,0.333,0.075,1,"6"
"UBXN8",0.000881571968544125,0.428282398478601,0.533,0.19,1,"6"
"CDC27",0.000883562940410865,0.412425177303282,0.867,0.444,1,"6"
"SAP30L",0.00088929624125935,0.369094426456254,0.467,0.14,1,"6"
"CHKA",0.000894948851311113,0.390227306970825,0.8,0.358,1,"6"
"VAV3",0.000911137174174555,0.362156529810881,1,0.627,1,"6"
"NSDHL",0.000939029810122127,0.373483692133476,0.867,0.394,1,"6"
"NHSL1",0.000948406523193189,-0.549218035989215,0.333,0.688,1,"6"
"PPM1D",0.000950613476104565,0.35190960628554,0.533,0.179,1,"6"
"PRRG4",0.000954975770732204,-0.520034043341554,0,0.459,1,"6"
"FAM13A",0.000954975770732204,-0.621895322778317,0,0.459,1,"6"
"PROM1",0.000954975770732204,-0.723261277816265,0,0.459,1,"6"
"ASS1",0.000954975770732204,-0.727415460483408,0,0.459,1,"6"
"HSD17B8",0.000958842063141656,0.253732340747322,0.467,0.129,1,"6"
"SLC44A4",0.000959460754245897,-0.618300381107254,0.067,0.534,1,"6"
"NIPSNAP1",0.000973748515246228,0.346420914129778,0.867,0.409,1,"6"
"CKS2",0.000977958116655357,0.289579505489839,0.933,0.828,1,"6"
"LOC400541",0.000986327235745706,0.269686643545051,0.467,0.136,1,"6"
"C18orf25",0.000987606041766591,0.428901981552239,0.667,0.283,1,"6"
"SFXN2",0.000999146574582522,0.371109312348671,0.667,0.258,1,"6"
"RIOX1",0.001004794914578,0.315408052348467,0.533,0.176,1,"6"
"RCC1",0.00101537329658217,0.312204148428497,0.533,0.19,1,"6"
"PKIB",0.00102270676400065,-0.72137173843232,0,0.455,1,"6"
"PPP1R14C",0.00102270676400065,-0.922617700425838,0,0.455,1,"6"
"H3C4",0.00102606286276027,0.328109649887617,0.667,0.237,1,"6"
"USP32",0.0010292526977678,0.422314512243925,0.667,0.301,1,"6"
"PAK1",0.00105801620506881,-0.67745425833243,0.2,0.581,1,"6"
"RARA",0.0010614230785804,0.309219110932288,0.733,0.308,1,"6"
"MED26",0.00106980181053274,0.367873687283346,0.533,0.197,1,"6"
"ZFHX3",0.00108350147888187,0.301813902526736,0.867,0.434,1,"6"
"ASCC1",0.00108464625306863,0.393290993445826,0.8,0.373,1,"6"
"BCAS2",0.0010909420203717,0.359717529829218,1,0.616,1,"6"
"WDR45B",0.00109378216578036,-0.49132199339701,0.4,0.753,1,"6"
"PPIC",0.00109480259523429,-0.715933532163661,0,0.452,1,"6"
"DPY19L3",0.00110892626647371,0.278248134442876,0.733,0.272,1,"6"
"LACTB2",0.00110933694648368,0.44219250370267,0.8,0.401,1,"6"
"CMTR2",0.00111722867181965,0.378263983811687,0.8,0.38,1,"6"
"NFAT5",0.00115226328199341,0.340724723251026,1,0.52,1,"6"
"ATP2B4",0.00116267756514676,-0.646836489624734,0.067,0.498,1,"6"
"MAP9",0.00117151440667302,-0.605216666811931,0,0.448,1,"6"
"ZNF34",0.0011756967680664,0.498718026787288,0.467,0.172,1,"6"
"OSCP1",0.00117770375138559,0.331073203442616,0.4,0.108,1,"6"
"GTF2B",0.00118230629200549,0.38412221977654,0.867,0.452,1,"6"
"MCM4",0.00118675901001325,0.378440703773177,0.933,0.541,1,"6"
"CCNB1",0.00120039324063273,0.432532906539426,0.733,0.319,1,"6"
"NOL3",0.00120302482471494,0.309960890125611,0.8,0.348,1,"6"
"BLVRA",0.00120722945888625,0.365647610297008,0.933,0.606,1,"6"
"OFD1",0.00122997161412335,0.264610116608498,1,0.767,1,"6"
"ASXL2",0.00124005667401886,0.277178448185916,0.867,0.43,1,"6"
"ZNF84",0.00124346339341742,0.359538060857498,0.8,0.373,1,"6"
"MAP3K20",0.00126435186713737,-0.634009017687455,0.133,0.588,1,"6"
"DNAJC7",0.00127331855255451,0.327111574551603,1,0.674,1,"6"
"POLG2",0.00127646839290535,0.363890953774167,0.8,0.398,1,"6"
"MORC2-AS1",0.0012911540709469,0.422237340732219,0.533,0.183,1,"6"
"STAM2",0.00130677490411125,0.385570481796122,0.733,0.348,1,"6"
"SETX",0.00132199322173281,0.336475990346574,0.933,0.584,1,"6"
"ZKSCAN1",0.00133835697726727,-0.466494032156705,0.467,0.842,1,"6"
"SLC9A1",0.00135592884153468,0.366634003365245,0.8,0.391,1,"6"
"MDK",0.00135835901115969,-0.634617910680571,0.4,0.692,1,"6"
"CDK5",0.00136303582431131,0.35917090514328,0.667,0.272,1,"6"
"APBB2",0.00136640240760298,0.383635191984805,0.733,0.344,1,"6"
"MAP3K8",0.00137788899181316,0.458642933755033,0.8,0.455,1,"6"
"HMG20B",0.00138138634752465,-0.539476798262101,0.133,0.563,1,"6"
"LZIC",0.00142323875451734,0.349706192813542,0.8,0.391,1,"6"
"MGMT",0.00142346606044675,0.33197143827344,0.8,0.416,1,"6"
"DIPK2A",0.0014320491763671,-0.699093385149119,0,0.437,1,"6"
"HSPA14",0.00144622186884004,0.347399707548995,0.933,0.566,1,"6"
"SLC25A6",0.00145345588409587,-0.256051124558426,1,0.921,1,"6"
"SLC25A32",0.00148140072193627,0.373854737663674,0.867,0.495,1,"6"
"CCDC47",0.00150390509104408,0.28914872815899,1,0.76,1,"6"
"DDAH2",0.00150447784889809,0.3857783057889,0.867,0.47,1,"6"
"GLRX5",0.00150881272355855,0.332009326146791,0.8,0.405,1,"6"
"ACSL1",0.00152999617336847,-0.600894103731018,0,0.434,1,"6"
"ZFAND6",0.00153182376994224,-0.460563680065558,0.6,0.806,1,"6"
"CASZ1",0.00153955404101838,-0.53850943449256,0.067,0.513,1,"6"
"RBM28",0.00154076835546109,0.328697915468324,0.867,0.624,1,"6"
"FBXO25",0.00154849009756564,0.356454779397696,0.8,0.391,1,"6"
"PCNA",0.00156042989446317,0.388489374989463,0.933,0.573,1,"6"
"ZNF75D",0.00156327416639604,0.256210402443994,0.533,0.176,1,"6"
"C18orf32",0.00157881227630263,0.255466784507868,1,0.799,1,"6"
"IFI35",0.00158734458745589,0.389275165506498,0.467,0.154,1,"6"
"IQGAP2",0.00159530368549468,0.396774612486018,0.733,0.348,1,"6"
"VCPKMT",0.0015988171576703,0.366355514662844,0.6,0.222,1,"6"
"TUBA4A",0.00160521413717985,0.364533652333923,0.867,0.387,1,"6"
"RNF103",0.001618825311393,0.427237778181121,0.8,0.502,1,"6"
"XPO5",0.00162896038256102,0.288770361250258,0.8,0.333,1,"6"
"PTBP2",0.00163353044709596,-0.56736396871903,0.333,0.67,1,"6"
"FAT1",0.00163401457951279,-0.620685374570824,0,0.43,1,"6"
"LAMB2",0.00163401457951279,-0.79192745821863,0,0.43,1,"6"
"ANOS1",0.00165586013588448,0.306773251549249,0.533,0.186,1,"6"
"CENPE",0.00166851103906135,0.426812223547763,0.533,0.219,1,"6"
"ZNF516",0.00170669839740222,0.26533272881511,0.533,0.186,1,"6"
"SPRTN",0.00171630551449879,0.323644000331911,0.733,0.319,1,"6"
"HEBP2",0.00172745777351994,-0.462127409645245,0.533,0.749,1,"6"
"HCLS1",0.00173935261421799,0.284243430339256,0.4,0.115,1,"6"
"LTBP1",0.0017444393979092,-0.63319045797633,0,0.427,1,"6"
"IER3",0.00175393238224389,0.319281388626834,1,0.606,1,"6"
"GLCCI1",0.00175527394740618,0.446219460743831,0.667,0.337,1,"6"
"CNNM4",0.00176694408096456,0.256962384272161,0.6,0.219,1,"6"
"CDK16",0.00176996336154161,0.333806035145809,0.933,0.52,1,"6"
"PTRH2",0.00177271308466604,0.366342605570531,0.933,0.473,1,"6"
"SH3BP5",0.00178372372812047,0.347797936822791,0.8,0.376,1,"6"
"CLEC2D",0.0017972280536635,0.369747045991077,0.667,0.262,1,"6"
"CHSY1",0.00179798611816836,0.414586724414135,0.667,0.33,1,"6"
"ZFAND3",0.00180826006050515,0.338379709546886,0.533,0.201,1,"6"
"GLUL",0.00180981258080135,0.30794534781819,1,0.763,1,"6"
"PLEKHA3",0.00183935981183384,0.272371185498809,0.933,0.462,1,"6"
"LSP1P5",0.0018400025401827,-0.623783458929131,0.2,0.588,1,"6"
"WWP1",0.00185457889881404,0.306364627051586,1,0.72,1,"6"
"YTHDF3",0.00185467792396024,0.332159410543409,0.933,0.62,1,"6"
"TUBD1",0.00185957577746251,0.36525664554783,0.667,0.287,1,"6"
"SMURF2",0.00186339527883811,0.305540020337,0.933,0.523,1,"6"
"SIAH2",0.00186447686782431,0.334524761244573,0.8,0.358,1,"6"
"ITGB8",0.00187115210121188,-0.727453456153995,0.067,0.491,1,"6"
"RIOK3",0.0019016331650823,0.326809858173779,0.933,0.659,1,"6"
"COX5A",0.00190878870727006,-0.369621570449688,0.8,0.806,1,"6"
"H2AJ",0.00191561157240275,0.2676941250076,1,0.731,1,"6"
"ACP6",0.00194659122310033,0.258089561581635,0.467,0.143,1,"6"
"SH2B3",0.00195315711361825,0.261608904145006,0.333,0.086,1,"6"
"NGDN",0.00195327447294298,0.29698239111274,1,0.656,1,"6"
"LBH",0.00195887718098306,0.26934104002568,0.267,0.057,1,"6"
"MOAP1",0.00197390704904724,0.380433621429137,0.533,0.201,1,"6"
"COMMD3-BMI1",0.00198129162881046,0.378561125891758,0.867,0.505,1,"6"
"CABLES1",0.00198367594668031,0.255162932598742,0.533,0.19,1,"6"
"TAB2",0.00198370386082325,-0.517432535502572,0.333,0.688,1,"6"
"DSG2",0.00198640788959021,-0.551252119718563,0.267,0.631,1,"6"
"DNAJB1",0.00200623742125315,0.265177364589296,1,0.835,1,"6"
"CCDC22",0.00201091120689868,0.286150858568438,0.4,0.118,1,"6"
"ZNF880",0.00201243138083787,0.381517946494943,0.6,0.251,1,"6"
"USP22",0.00201796623273502,-0.251499832906331,0.867,0.86,1,"6"
"TUBA1C",0.00203001730626031,0.260916672533881,1,0.839,1,"6"
"DEGS1",0.00203574883330195,0.357302388406102,1,0.631,1,"6"
"RBM26",0.00204060461370392,-0.468009821342003,0.467,0.749,1,"6"
"DOP1B",0.0020457925337514,0.377913437409011,0.8,0.487,1,"6"
"PITHD1",0.00206489445650609,0.32170449902798,0.933,0.545,1,"6"
"ACBD5",0.00206622767804232,0.390730471184266,0.867,0.502,1,"6"
"SREBF1",0.00206681978266089,-0.479560566034046,0.2,0.609,1,"6"
"KLHL28",0.00210769887340679,0.338370173393796,0.933,0.441,1,"6"
"ENPP4",0.00211427951372219,0.359717071648022,0.533,0.204,1,"6"
"PNO1",0.00214237515119895,0.339620796744555,0.933,0.495,1,"6"
"POLR3B",0.00215305659320252,0.278146992884035,0.4,0.122,1,"6"
"FAM107B",0.00215518767742825,0.333371846989818,0.933,0.645,1,"6"
"TESK2",0.00215521962438626,0.381692393923108,0.6,0.262,1,"6"
"WIPF1",0.00216121098748861,0.277532555229256,0.333,0.086,1,"6"
"AIFM1",0.00219154358943256,0.354486643848541,0.867,0.48,1,"6"
"C5orf63",0.00223200974952686,0.329211464769847,0.533,0.183,1,"6"
"RBBP8",0.00223889096806264,0.353915226419188,0.867,0.491,1,"6"
"FAR1",0.00225155376150861,0.328808481496067,0.933,0.552,1,"6"
"GIMAP7",0.0022528069312828,0.364495916912414,0.2,0.036,1,"6"
"ESYT2",0.00225391892265251,-0.49836759819348,0.333,0.688,1,"6"
"BHLHE41",0.00225747845001068,-0.718309774691847,0,0.412,1,"6"
"MTERF2",0.00226165605866048,0.367755877602406,0.667,0.269,1,"6"
"TP53BP2",0.00226709547939739,-0.576771022202329,0.067,0.484,1,"6"
"CHEK1",0.0022699398223153,0.285280182818328,0.667,0.247,1,"6"
"BSG",0.00228923590649857,-0.259134604895907,0.933,0.882,1,"6"
"H1-0",0.0023164195443503,-0.465434132974101,0.133,0.559,1,"6"
"ZNF814",0.0023253574550522,0.347187551974336,0.933,0.53,1,"6"
"YIPF6",0.00235655954290937,0.299707650214008,1,0.728,1,"6"
"SHPRH",0.00237711407617336,-0.535655485875306,0.133,0.556,1,"6"
"PTDSS1",0.00238487059173272,0.344873227345935,0.933,0.484,1,"6"
"UQCRFS1",0.00239124130767317,-0.509611448413594,0.467,0.692,1,"6"
"ALMS1",0.00239141922135121,0.33452681351763,0.733,0.369,1,"6"
"BIRC3",0.00240118587448921,0.274043086771803,0.533,0.179,1,"6"
"DMKN",0.00240374178284911,0.34304242436234,0.533,0.183,1,"6"
"TUSC3",0.00240554532184078,-0.563442293832178,0,0.409,1,"6"
"S100A8",0.00240554532184078,-0.756603951231178,0,0.409,1,"6"
"UCP2",0.00241702152507477,0.428781271252552,1,0.541,1,"6"
"C1orf43",0.00241934312898627,-0.361372413631983,0.8,0.86,1,"6"
"SDC1",0.00242098266099965,-0.317650255921178,0.8,0.821,1,"6"
"NME1-NME2",0.00245802346329422,0.372980834778661,0.6,0.251,1,"6"
"IRX5",0.00246455856454094,0.286149135964188,0.867,0.502,1,"6"
"SLC35F2",0.00248079816923977,-0.70290201436879,0.067,0.484,1,"6"
"RPS11P5",0.00251916640774533,0.337263027552725,0.667,0.294,1,"6"
"CRKL",0.00255695324710345,0.35977804484616,0.8,0.513,1,"6"
"SLC35B1",0.00255797249416284,0.327290817326361,1,0.681,1,"6"
"ADGRG6",0.00256238912865045,-0.541687206157524,0,0.405,1,"6"
"PLOD2",0.00256238912865045,-0.618641313071719,0,0.405,1,"6"
"USP16",0.00258675231115151,0.278162114244626,1,0.738,1,"6"
"SNX27",0.00262038521753985,0.33217114854083,0.867,0.462,1,"6"
"HNMT",0.00263066981168084,0.340945015515851,0.733,0.323,1,"6"
"GPR89B",0.00263940804354044,0.332346847269385,0.867,0.452,1,"6"
"TENT4B",0.00265555211560305,0.321560743890249,0.933,0.584,1,"6"
"PPP1R9A",0.00266882705247941,-0.462240543695815,0.067,0.487,1,"6"
"TAF2",0.00268384712299187,0.32857755430148,1,0.62,1,"6"
"GOLGA2",0.00268464397687156,-0.407077257134991,0.467,0.774,1,"6"
"PXN",0.0027127861723447,0.294327854614932,0.867,0.441,1,"6"
"INSR",0.00271807506631592,-0.368850056772942,0.667,0.846,1,"6"
"H2BC5",0.00272865963793469,0.371381535862436,0.867,0.452,1,"6"
"ALDH3A2",0.00273853874671231,0.370077074173528,0.8,0.423,1,"6"
"TMC5",0.00274288327300889,-0.63885266205805,0.133,0.513,1,"6"
"UGCG",0.00274611510072278,0.268666326669417,0.933,0.789,1,"6"
"EPS15L1",0.00275477759151466,0.330012196409481,0.733,0.373,1,"6"
"SEC31A",0.00275779906745509,-0.250432626204693,0.933,0.928,1,"6"
"PISD",0.00277310991453423,0.3220479118297,0.733,0.344,1,"6"
"SLC6A8",0.0027790334613559,0.347673591127134,0.6,0.254,1,"6"
"SIKE1",0.00278509069034162,0.350773231787858,0.867,0.419,1,"6"
"SORL1",0.00285042729449371,0.262975989212897,0.667,0.269,1,"6"
"LARP7",0.00289118346081477,-0.422931996088074,0.533,0.767,1,"6"
"ZSCAN2",0.00290439454177767,0.344937761078162,0.4,0.133,1,"6"
"MYDGF",0.00291514994470748,-0.484057534594452,0.333,0.699,1,"6"
"EXOC4",0.00293746257249271,0.309700125958527,0.933,0.627,1,"6"
"PLSCR1",0.00294553193362045,-0.699407296849135,0.067,0.462,1,"6"
"RETREG3",0.00296492157320441,0.310681250702235,0.667,0.258,1,"6"
"COPS5",0.0029795539510239,0.319996814963919,1,0.695,1,"6"
"MED6",0.00298792285321026,0.330856499089568,0.867,0.427,1,"6"
"PFKP",0.00299323933653105,-0.622247682490662,0.133,0.513,1,"6"
"LINC00909",0.00299361273039424,0.281856266390533,0.533,0.208,1,"6"
"KIF20B",0.00300812722710737,0.298693104557206,0.733,0.294,1,"6"
"RNF139",0.00304693718499904,0.342143066991021,0.933,0.599,1,"6"
"SERPINA3",0.00305594054426726,0.252717157988058,0.867,0.319,1,"6"
"BOD1",0.00307296091070499,0.324152463102826,0.667,0.294,1,"6"
"GNL3L",0.00309606008549981,0.264150846544641,0.467,0.161,1,"6"
"ZNF605",0.00311106239361749,0.319951097092497,0.6,0.251,1,"6"
"SPECC1L",0.0031130487149709,0.395299869391667,0.667,0.326,1,"6"
"MTMR3",0.00314826357880046,0.344348172821823,0.667,0.33,1,"6"
"LRP11",0.0031491727835231,-0.54389161908287,0.067,0.462,1,"6"
"RGS16",0.00321267858927586,0.309848990063772,0.667,0.28,1,"6"
"KRT8P3",0.00321558242134715,0.279112497032916,0.8,0.459,1,"6"
"PHF8",0.00322394482597308,0.351151111603855,0.667,0.33,1,"6"
"TMEM184B",0.00323465954756603,-0.389930061646753,0.067,0.477,1,"6"
"CWF19L2",0.00324550358511952,0.301099325535398,0.8,0.409,1,"6"
"ZBED1",0.00328708864731997,-0.450885602169006,0,0.391,1,"6"
"NPNT",0.00328708864731997,-0.605598524753383,0,0.391,1,"6"
"ZNF714",0.00330383501597362,0.422405639392677,0.6,0.29,1,"6"
"WRN",0.00333260107601343,0.259774511371234,0.733,0.301,1,"6"
"PHIP",0.00333494490936178,-0.352041638692163,0.8,0.817,1,"6"
"MSH3",0.00335839554735496,0.384238972385489,0.6,0.28,1,"6"
"PPP2CA",0.00336114257247667,0.267484930519917,1,0.703,1,"6"
"LRP6",0.00336472701155064,-0.524033627013189,0.133,0.516,1,"6"
"BIK",0.00340190466365469,0.260193096508462,0.933,0.405,1,"6"
"BCL2L11",0.0034160318921711,0.301916316627779,0.8,0.419,1,"6"
"TMEM120B",0.00342194183252841,0.309850889667035,0.8,0.384,1,"6"
"MAPK13",0.00344301663655612,0.350808380769659,0.733,0.351,1,"6"
"CDIP1",0.00344648206343667,0.257848763667941,0.467,0.158,1,"6"
"CEP76",0.00344667483378538,0.256177806694586,0.467,0.154,1,"6"
"PRKD3",0.00345155893949612,-0.500250209301944,0.267,0.599,1,"6"
"TMEM241",0.00345520530000025,0.325484552491026,0.733,0.341,1,"6"
"GOT2",0.00345538559698737,0.324791310900146,1,0.616,1,"6"
"TMPO",0.00346982623964794,0.339432049330867,0.867,0.47,1,"6"
"CEP290",0.00347518241233335,0.32461310016647,0.8,0.448,1,"6"
"OGFRL1",0.00349517612740427,-0.507397143898539,0,0.387,1,"6"
"S100A9",0.00349517612740427,-0.67626577054543,0,0.387,1,"6"
"ASXL1",0.00350423992266835,0.329894653915332,0.8,0.484,1,"6"
"GINM1",0.00352980052382268,-0.473671406099592,0.2,0.62,1,"6"
"ACADVL",0.00354488056566767,-0.604195303247933,0.2,0.573,1,"6"
"ZDHHC13",0.00355601374867039,-0.563929814980477,0.067,0.452,1,"6"
"LRRC59",0.00362597478031438,0.290684387740173,0.933,0.509,1,"6"
"SLFN13",0.00365132723594086,0.250887141155652,0.333,0.093,1,"6"
"ARFGEF1",0.00367042087153526,0.290249841222215,0.933,0.599,1,"6"
"SLC25A28",0.00367934535647665,0.389909665432277,0.533,0.219,1,"6"
"PAWR",0.00369558649453737,0.284117255943176,1,0.738,1,"6"
"TMEM161A",0.00370171676628072,0.263567940374469,0.4,0.129,1,"6"
"CEP104",0.0037060406355475,0.315984199051575,0.6,0.237,1,"6"
"MEGF9",0.00371042525529343,0.339075116610689,0.733,0.369,1,"6"
"RIDA",0.0037373433277671,0.399495935375508,0.8,0.462,1,"6"
"FAM234B",0.00377158283867694,0.320974826673893,0.933,0.541,1,"6"
"BLOC1S2",0.00377460348486941,0.329733420325657,0.933,0.642,1,"6"
"ATXN7L1",0.0037848119651435,0.375405201816733,0.333,0.1,1,"6"
"TAF1",0.00379314561682081,0.333386007830228,0.733,0.38,1,"6"
"DPM2",0.0037937678585867,0.315720692598935,1,0.577,1,"6"
"PYROXD1",0.0038061064148268,-0.492853517878327,0.133,0.523,1,"6"
"DPAGT1",0.00382307484715589,0.330643981965326,0.8,0.405,1,"6"
"AZGP1",0.00382386096954716,-0.388945846534567,0.733,0.824,1,"6"
"PFDN2",0.00382601088656521,-0.393750597564908,0.533,0.864,1,"6"
